"","","","/表頭_項目_db","事業所数","合計","衣料品計","紳士服・洋品","婦人・子供服・洋品","その他の衣料品","身の回り品","飲食料品","その他計","家具","家庭用電気機械器具","家庭用品","その他の商品","食堂・喫茶","商品券販売額","営業日数","従業者数","売場面積"
"地域_db","表側_項目_db","時間軸_db","/単位_db","店","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","百万円","日","人","千平方m"
"長崎県","百貨店","2020年10～12月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","385","X"
"長崎県","百貨店","2020年1月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","415","X"
"長崎県","百貨店","2020年2月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","415","X"
"長崎県","百貨店","2020年3月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","395","X"
"長崎県","百貨店","2020年4月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","400","X"
"長崎県","百貨店","2020年5月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","398","X"
"長崎県","百貨店","2020年6月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","394","X"
"長崎県","百貨店","2020年7月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","394","X"
"長崎県","百貨店","2020年8月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","394","X"
"長崎県","百貨店","2020年9月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","387","X"
"長崎県","百貨店","2020年10月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","389","X"
"長崎県","百貨店","2020年11月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","385","X"
"長崎県","百貨店","2020年12月","","2","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","385","X"
"長崎県","スーパー","2018年","","34","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3367","X"
"長崎県","スーパー","2019年","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3509","X"
"長崎県","スーパー","2020年","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3129","X"
"長崎県","スーパー","2018年度","","34","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3235","X"
"長崎県","スーパー","2019年度","","37","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3540","X"
"長崎県","スーパー","2020年1～3月","","37","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3540","X"
"長崎県","スーパー","2020年4～6月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3488","X"
"長崎県","スーパー","2020年7～9月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","2860","X"
"長崎県","スーパー","2020年10～12月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3129","X"
"長崎県","スーパー","2020年1月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3520","X"
"長崎県","スーパー","2020年2月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3367","X"
"長崎県","スーパー","2020年3月","","37","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3540","X"
"長崎県","スーパー","2020年4月","","37","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3472","X"
"長崎県","スーパー","2020年5月","","37","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3525","X"
"長崎県","スーパー","2020年6月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3488","X"
"長崎県","スーパー","2020年7月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3541","X"
"長崎県","スーパー","2020年8月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3556","X"
"長崎県","スーパー","2020年9月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","2860","X"
"長崎県","スーパー","2020年10月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","2961","X"
"長崎県","スーパー","2020年11月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","2962","X"
"長崎県","スーパー","2020年12月","","36","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3129","X"
"熊本県","合計(百貨店＋スーパー)","2018年","","47","161153","44378","8264","22696","3329","10089","79251","37524","1586","1689","4393","27920","1936","2471","364","4678","306"
"熊本県","合計(百貨店＋スーパー)","2019年","","48","159286","42057","7752","21347","3238","9720","78669","38560","1531","1836","4333","29024","1836","2438","364.5","4837","321"
"熊本県","合計(百貨店＋スーパー)","2020年","","51","156459","32614","5948","15883","2930","7853","80569","43276","1628","2997","4191","33257","1202","2077","362.7","4688","324"
"熊本県","合計(百貨店＋スーパー)","2018年度","","47","160631","43994","8211","22431","3321","10031","79051","37587","1532","1701","4383","28041","1930","2476","363.9","4554","306"
"熊本県","合計(百貨店＋スーパー)","2019年度","","51","158110","39976","7361","20159","3157","9299","78895","39239","1531","1914","4327","29746","1722","2393","365.3","4890","322"
"熊本県","合計(百貨店＋スーパー)","2020年1～3月","","51","37212","8866","1633","4484","667","2082","18677","9669","336","496","1026","7456","355","431","90.4","4890","322"
"熊本県","合計(百貨店＋スーパー)","2020年4～6月","","51","33891","6290","1203","3116","537","1434","18143","9457","357","741","995","7175","189","396","89.6","4913","316"
"熊本県","合計(百貨店＋スーパー)","2020年7～9月","","51","39738","7617","1227","3578","729","2082","20781","11340","418","837","1064","8707","314","537","90.9","4481","315"
"熊本県","合計(百貨店＋スーパー)","2020年10～12月","","51","45619","9841","1885","4704","997","2255","22968","12810","518","922","1106","9919","345","713","91.8","4688","324"
"熊本県","合計(百貨店＋スーパー)","2020年1月","","48","13293","3856","750","1940","257","909","6216","3221","126","168","347","2425","155","130","30.9","5116","321"
"熊本県","合計(百貨店＋スーパー)","2020年2月","","48","11512","2330","436","1188","175","531","6230","2952","96","130","308","2311","107","122","29","4716","321"
"熊本県","合計(百貨店＋スーパー)","2020年3月","","51","12407","2680","447","1356","235","642","6232","3495","114","198","371","2719","93","180","30.5","4890","322"
"熊本県","合計(百貨店＋スーパー)","2020年4月","","51","9306","1047","186","512","118","231","5649","2610","80","178","273","2052","25","91","29.4","4904","317"
"熊本県","合計(百貨店＋スーパー)","2020年5月","","51","11168","1932","363","995","170","404","6078","3158","120","250","315","2418","55","112","30.2","4848","316"
"熊本県","合計(百貨店＋スーパー)","2020年6月","","51","13416","3311","654","1610","249","799","6416","3690","157","313","407","2705","109","192","30","4913","316"
"熊本県","合計(百貨店＋スーパー)","2020年7月","","51","14145","2931","476","1427","254","774","7345","3869","155","295","409","2895","115","267","30.4","4994","316"
"熊本県","合計(百貨店＋スーパー)","2020年8月","","51","13203","2264","362","1008","249","645","7064","3874","143","291","367","2975","99","151","30.9","5096","316"
"熊本県","合計(百貨店＋スーパー)","2020年9月","","51","12390","2422","389","1144","226","663","6372","3596","120","252","288","2837","99","119","29.6","4481","315"
"熊本県","合計(百貨店＋スーパー)","2020年10月","","51","13317","3191","551","1599","320","721","6343","3783","168","215","326","2966","107","125","30.8","4560","324"
"熊本県","合計(百貨店＋スーパー)","2020年11月","","51","13817","3028","592","1467","298","671","6961","3828","149","274","328","2963","114","183","30","4585","324"
"熊本県","合計(百貨店＋スーパー)","2020年12月","","51","18485","3622","742","1639","379","862","9664","5199","201","433","452","3989","124","405","31","4688","324"
"熊本県","百貨店","2018年","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","720","X"
"熊本県","百貨店","2019年","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","703","X"
"熊本県","百貨店","2020年","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","643","X"
"熊本県","百貨店","2018年度","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","712","X"
"熊本県","百貨店","2019年度","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","657","X"
"熊本県","百貨店","2020年1～3月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","657","X"
"熊本県","百貨店","2020年4～6月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","656","X"
"熊本県","百貨店","2020年7～9月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","650","X"
"熊本県","百貨店","2020年10～12月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","643","X"
"熊本県","百貨店","2020年1月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","703","X"
"熊本県","百貨店","2020年2月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","692","X"
"熊本県","百貨店","2020年3月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","657","X"
"熊本県","百貨店","2020年4月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","661","X"
"熊本県","百貨店","2020年5月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","658","X"
"熊本県","百貨店","2020年6月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","656","X"
"熊本県","百貨店","2020年7月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","656","X"
"熊本県","百貨店","2020年8月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","654","X"
"熊本県","百貨店","2020年9月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","650","X"
"熊本県","百貨店","2020年10月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","646","X"
"熊本県","百貨店","2020年11月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","645","X"
"熊本県","百貨店","2020年12月","","1","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","643","X"
"熊本県","スーパー","2018年","","46","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3958","X"
"熊本県","スーパー","2019年","","47","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4134","X"
"熊本県","スーパー","2020年","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4045","X"
"熊本県","スーパー","2018年度","","46","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3842","X"
"熊本県","スーパー","2019年度","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4233","X"
"熊本県","スーパー","2020年1～3月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4233","X"
"熊本県","スーパー","2020年4～6月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4257","X"
"熊本県","スーパー","2020年7～9月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3831","X"
"熊本県","スーパー","2020年10～12月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4045","X"
"熊本県","スーパー","2020年1月","","47","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4413","X"
"熊本県","スーパー","2020年2月","","47","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4024","X"
"熊本県","スーパー","2020年3月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4233","X"
"熊本県","スーパー","2020年4月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4243","X"
"熊本県","スーパー","2020年5月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4190","X"
"熊本県","スーパー","2020年6月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4257","X"
"熊本県","スーパー","2020年7月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4338","X"
"熊本県","スーパー","2020年8月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","4442","X"
"熊本県","スーパー","2020年9月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3831","X"
"熊本県","スーパー","2020年10月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3914","X"
"熊本県","スーパー","2020年11月","","50","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","3940","X"
